"","date","time","growth_rate","outbreak","id","country","state","new_confirmed"
"5050",2021-07-30,19,0.0603237343214518,"Delta","d0522098","USA","New Hampshire",103
"5051",2021-07-31,20,0.0603237343214518,"Delta","d0522098","USA","New Hampshire",NA
"5052",2021-08-01,21,0.0603237343214518,"Delta","d0522098","USA","New Hampshire",NA
"5053",2021-08-02,22,0.0803306201073221,"Delta","d0522098","USA","New Hampshire",329
"5054",2021-08-03,23,0.0854970451051101,"Delta","d0522098","USA","New Hampshire",169
"5055",2021-08-04,24,0.0813406619999738,"Delta","d0522098","USA","New Hampshire",122
"5056",2021-08-05,25,0.0823923936559316,"Delta","d0522098","USA","New Hampshire",228
"5057",2021-08-06,26,0.0799016628354117,"Delta","d0522098","USA","New Hampshire",157
"5058",2021-08-07,27,0.0799016628354117,"Delta","d0522098","USA","New Hampshire",NA
"5059",2021-08-08,28,0.0799016628354117,"Delta","d0522098","USA","New Hampshire",NA
"5060",2021-08-09,29,0.0881662127890443,"Delta","d0522098","USA","New Hampshire",455
"5061",2021-08-10,30,0.0672629452786131,"Delta","d0522098","USA","New Hampshire",88
"5062",2021-08-11,31,0.0608018965459213,"Delta","d0522098","USA","New Hampshire",148
"5063",2021-08-12,32,0.0612116777653911,"Delta","d0522098","USA","New Hampshire",306
"5064",2021-08-13,33,0.0613877529147354,"Delta","d0522098","USA","New Hampshire",242
"5065",2021-08-14,34,0.0613877529147354,"Delta","d0522098","USA","New Hampshire",NA
"5066",2021-08-15,35,0.0613877529147354,"Delta","d0522098","USA","New Hampshire",NA
"5067",2021-08-16,36,0.0675083362553551,"Delta","d0522098","USA","New Hampshire",561
"5068",2021-08-17,37,0.0635536590846814,"Delta","d0522098","USA","New Hampshire",271
"5069",2021-08-18,38,0.0596414329689823,"Delta","d0522098","USA","New Hampshire",256
"5070",2021-08-19,39,0.0504877385780314,"Delta","d0522098","USA","New Hampshire",274
"5071",2021-08-20,40,0.0495257937417442,"Delta","d0522098","USA","New Hampshire",308
"5072",2021-08-21,41,0.0495257937417442,"Delta","d0522098","USA","New Hampshire",NA
"5073",2021-08-22,42,0.0495257937417442,"Delta","d0522098","USA","New Hampshire",NA
"5074",2021-08-23,43,0.0556087766586383,"Delta","d0522098","USA","New Hampshire",731
"5075",2021-08-24,44,0.047340094411304,"Delta","d0522098","USA","New Hampshire",287
"5076",2021-08-25,45,0.0427244513699346,"Delta","d0522098","USA","New Hampshire",294
"5077",2021-08-26,46,0.0341186872020766,"Delta","d0522098","USA","New Hampshire",322
"5078",2021-08-27,47,0.0314637651381846,"Delta","d0522098","USA","New Hampshire",320
"5079",2021-08-28,48,0.0314637651381846,"Delta","d0522098","USA","New Hampshire",NA
"5080",2021-08-29,49,0.0314637651381846,"Delta","d0522098","USA","New Hampshire",NA
"5081",2021-08-30,50,0.041939943696554,"Delta","d0522098","USA","New Hampshire",949
"5082",2021-08-31,51,0.0267913364284335,"Delta","d0522098","USA","New Hampshire",215
"5083",2021-09-01,52,0.0243751718591071,"Delta","d0522098","USA","New Hampshire",332
"5084",2021-09-02,53,0.0155178577406795,"Delta","d0522098","USA","New Hampshire",298
"5085",2021-09-03,54,0.0165329329220799,"Delta","d0522098","USA","New Hampshire",394
"5086",2021-09-04,55,0.0165329329220799,"Delta","d0522098","USA","New Hampshire",NA
"5087",2021-09-05,56,0.0165329329220799,"Delta","d0522098","USA","New Hampshire",NA
"5088",2021-09-06,57,0.0165329329220799,"Delta","d0522098","USA","New Hampshire",NA
"5089",2021-09-07,58,0.0165329329220799,"Delta","d0522098","USA","New Hampshire",NA
"5090",2021-09-08,59,0.0268540406841122,"Delta","d0522098","USA","New Hampshire",540
"5091",2021-09-09,60,0.0233792330188323,"Delta","d0522098","USA","New Hampshire",523
"5092",2021-09-10,61,0.0177570133092582,"Delta","d0522098","USA","New Hampshire",332
"5093",2021-09-11,62,0.0177570133092582,"Delta","d0522098","USA","New Hampshire",NA
"5094",2021-09-12,63,0.0177570133092582,"Delta","d0522098","USA","New Hampshire",NA
"5095",2021-09-13,64,0.0306372298923065,"Delta","d0522098","USA","New Hampshire",1215
"5096",2021-09-14,65,0.0250342942808773,"Delta","d0522098","USA","New Hampshire",421
"5097",2021-09-15,66,0.026848467998194,"Delta","d0522098","USA","New Hampshire",544
"5098",2021-09-16,67,0.0241372358375763,"Delta","d0522098","USA","New Hampshire",612
"5099",2021-09-17,68,0.0199449241835014,"Delta","d0522098","USA","New Hampshire",419
"5100",2021-09-18,69,0.0199449241835014,"Delta","d0522098","USA","New Hampshire",NA
"5101",2021-09-19,70,0.0199449241835014,"Delta","d0522098","USA","New Hampshire",NA
"5102",2021-09-20,71,0.0235788102184342,"Delta","d0522098","USA","New Hampshire",1079
"5103",2021-09-21,72,0.00656654594259255,"Delta","d0522098","USA","New Hampshire",211
"5104",2021-09-22,73,0.00162780491073953,"Delta","d0522098","USA","New Hampshire",345
"5105",2021-09-23,74,0.00609545192182726,"Delta","d0522098","USA","New Hampshire",753
"5106",2021-09-24,75,0.0142643052427883,"Delta","d0522098","USA","New Hampshire",744
"5107",2021-09-25,76,0.0142643052427883,"Delta","d0522098","USA","New Hampshire",NA
"5108",2021-09-26,77,0.0142643052427883,"Delta","d0522098","USA","New Hampshire",NA
"5109",2021-09-27,78,0.0211019687189888,"Delta","d0522098","USA","New Hampshire",1252
"5110",2021-09-28,79,0.0111730177012777,"Delta","d0522098","USA","New Hampshire",362
"5111",2021-09-29,80,0.015715830010656,"Delta","d0522098","USA","New Hampshire",652
"5112",2021-09-30,81,0.00960915742840352,"Delta","d0522098","USA","New Hampshire",548
"5113",2021-10-01,82,0.00734568123655442,"Delta","d0522098","USA","New Hampshire",495
"5114",2021-10-02,83,0.00734568123655442,"Delta","d0522098","USA","New Hampshire",NA
"5115",2021-10-03,84,0.00734568123655442,"Delta","d0522098","USA","New Hampshire",NA
"5116",2021-10-04,85,0.014468449869692,"Delta","d0522098","USA","New Hampshire",1291
"5117",2021-10-05,86,0.00653720840238502,"Delta","d0522098","USA","New Hampshire",396
"5118",2021-10-06,87,0.00429591928244141,"Delta","d0522098","USA","New Hampshire",484
"5119",2021-10-07,88,0.00195266207273823,"Delta","d0522098","USA","New Hampshire",628
"5120",2021-10-08,89,0.00490343303099466,"Delta","d0522098","USA","New Hampshire",646
"5121",2021-10-09,90,0.00490343303099466,"Delta","d0522098","USA","New Hampshire",NA
"5122",2021-07-07,1,0.00198493969876077,"Delta","d9e46cb3","USA","North Dakota",28
"5123",2021-07-08,2,0.0268528895130173,"Delta","d9e46cb3","USA","North Dakota",29
"5124",2021-07-09,3,0.0176381285694762,"Delta","d9e46cb3","USA","North Dakota",13
"5125",2021-07-10,4,0.0341216827004507,"Delta","d9e46cb3","USA","North Dakota",27
"5126",2021-07-11,5,0.0363910360512777,"Delta","d9e46cb3","USA","North Dakota",9
"5127",2021-07-12,6,0.0176357115794747,"Delta","d9e46cb3","USA","North Dakota",1
"5128",2021-07-13,7,0.0386732841286728,"Delta","d9e46cb3","USA","North Dakota",41
"5129",2021-07-14,8,0.0353134385466813,"Delta","d9e46cb3","USA","North Dakota",27
"5130",2021-07-15,9,0.0413271354529659,"Delta","d9e46cb3","USA","North Dakota",32
"5131",2021-07-16,10,0.030950518630537,"Delta","d9e46cb3","USA","North Dakota",17
"5132",2021-07-17,11,0.0323464022456083,"Delta","d9e46cb3","USA","North Dakota",25
"5133",2021-07-18,12,0.0291984662744462,"Delta","d9e46cb3","USA","North Dakota",8
"5134",2021-07-19,13,0.0304350613079568,"Delta","d9e46cb3","USA","North Dakota",11
"5135",2021-07-20,14,0.0427081573329291,"Delta","d9e46cb3","USA","North Dakota",48
"5136",2021-07-21,15,0.0321388899289259,"Delta","d9e46cb3","USA","North Dakota",26
"5137",2021-07-22,16,0.0337576563291676,"Delta","d9e46cb3","USA","North Dakota",34
"5138",2021-07-23,17,0.044581508675756,"Delta","d9e46cb3","USA","North Dakota",43
"5139",2021-07-24,18,0.0537489696893946,"Delta","d9e46cb3","USA","North Dakota",45
"5140",2021-07-25,19,0.0503976308116025,"Delta","d9e46cb3","USA","North Dakota",12
"5141",2021-07-26,20,0.0797918396828973,"Delta","d9e46cb3","USA","North Dakota",38
"5142",2021-07-27,21,0.0769512320247945,"Delta","d9e46cb3","USA","North Dakota",66
"5143",2021-07-28,22,0.0807621763286316,"Delta","d9e46cb3","USA","North Dakota",80
"5144",2021-07-29,23,0.081936720928199,"Delta","d9e46cb3","USA","North Dakota",75
"5145",2021-07-30,24,0.088064557806752,"Delta","d9e46cb3","USA","North Dakota",84
"5146",2021-07-31,25,0.0861158978423786,"Delta","d9e46cb3","USA","North Dakota",74
"5147",2021-08-01,26,0.0837018324799097,"Delta","d9e46cb3","USA","North Dakota",30
"5148",2021-08-02,27,0.0713119472567818,"Delta","d9e46cb3","USA","North Dakota",25
"5149",2021-08-03,28,0.0778829922534702,"Delta","d9e46cb3","USA","North Dakota",138
"5150",2021-08-04,29,0.0675783520325724,"Delta","d9e46cb3","USA","North Dakota",96
"5151",2021-08-05,30,0.0680682618071821,"Delta","d9e46cb3","USA","North Dakota",117
"5152",2021-08-06,31,0.0701557619347676,"Delta","d9e46cb3","USA","North Dakota",119
"5153",2021-08-07,32,0.0699747169254671,"Delta","d9e46cb3","USA","North Dakota",116
"5154",2021-08-08,33,0.0715062462247301,"Delta","d9e46cb3","USA","North Dakota",51
"5155",2021-08-09,34,0.0515542224282722,"Delta","d9e46cb3","USA","North Dakota",26
"5156",2021-08-10,35,0.0581694850618372,"Delta","d9e46cb3","USA","North Dakota",198
"5157",2021-08-11,36,0.0599354541051533,"Delta","d9e46cb3","USA","North Dakota",184
"5158",2021-08-12,37,0.0554761578782996,"Delta","d9e46cb3","USA","North Dakota",150
"5159",2021-08-13,38,0.0574154823722017,"Delta","d9e46cb3","USA","North Dakota",169
"5160",2021-08-14,39,0.0569604556863641,"Delta","d9e46cb3","USA","North Dakota",162
"5161",2021-08-15,40,0.0732014741364584,"Delta","d9e46cb3","USA","North Dakota",105
"5162",2021-08-16,41,0.0686860486063986,"Delta","d9e46cb3","USA","North Dakota",74
"5163",2021-08-17,42,0.0655348665782919,"Delta","d9e46cb3","USA","North Dakota",269
"5164",2021-08-18,43,0.0608668077503655,"Delta","d9e46cb3","USA","North Dakota",252
"5165",2021-08-19,44,0.0592620425797993,"Delta","d9e46cb3","USA","North Dakota",254
"5166",2021-08-20,45,0.0659479492313829,"Delta","d9e46cb3","USA","North Dakota",302
"5167",2021-08-21,46,0.0566905380709522,"Delta","d9e46cb3","USA","North Dakota",209
"5168",2021-08-22,47,0.0588378716435012,"Delta","d9e46cb3","USA","North Dakota",116
"5169",2021-08-23,48,0.056075201274235,"Delta","d9e46cb3","USA","North Dakota",109
"5170",2021-08-24,49,0.055045231833826,"Delta","d9e46cb3","USA","North Dakota",397
"5171",2021-08-25,50,0.0508314057035451,"Delta","d9e46cb3","USA","North Dakota",357
"5172",2021-08-26,51,0.0492109417655339,"Delta","d9e46cb3","USA","North Dakota",354
"5173",2021-08-27,52,0.0413281065338029,"Delta","d9e46cb3","USA","North Dakota",283
"5174",2021-08-28,53,0.0449925712628433,"Delta","d9e46cb3","USA","North Dakota",361
"5175",2021-08-29,54,0.0513450955745828,"Delta","d9e46cb3","USA","North Dakota",172
"5176",2021-08-30,55,0.046693820587592,"Delta","d9e46cb3","USA","North Dakota",139
"5177",2021-08-31,56,0.0454172835157522,"Delta","d9e46cb3","USA","North Dakota",520
"5178",2021-09-01,57,0.0408830469242565,"Delta","d9e46cb3","USA","North Dakota",458
"5179",2021-09-02,58,0.0455405593551059,"Delta","d9e46cb3","USA","North Dakota",536
"5180",2021-09-03,59,0.0428305129679975,"Delta","d9e46cb3","USA","North Dakota",440
"5181",2021-09-04,60,0.039663149597059,"Delta","d9e46cb3","USA","North Dakota",420
"5182",2021-09-05,61,0.0419095827126324,"Delta","d9e46cb3","USA","North Dakota",205
"5183",2021-09-06,62,0.0419095827126324,"Delta","d9e46cb3","USA","North Dakota",NA
"5184",2021-09-07,63,0.0419095827126324,"Delta","d9e46cb3","USA","North Dakota",NA
"5185",2021-09-08,64,0.0390202829942533,"Delta","d9e46cb3","USA","North Dakota",639
"5186",2021-09-09,65,0.0379058775344188,"Delta","d9e46cb3","USA","North Dakota",615
"5187",2021-09-10,66,0.0410756263751102,"Delta","d9e46cb3","USA","North Dakota",632
"5188",2021-09-11,67,0.0345355946518412,"Delta","d9e46cb3","USA","North Dakota",502
"5189",2021-09-12,68,0.0285494996402567,"Delta","d9e46cb3","USA","North Dakota",208
"5190",2021-09-13,69,0.0185960841494674,"Delta","d9e46cb3","USA","North Dakota",177
"5191",2021-09-14,70,-0.00217699967323112,"Delta","d9e46cb3","USA","North Dakota",368
"5192",2021-09-15,71,0.0175268939137936,"Delta","d9e46cb3","USA","North Dakota",943
"5193",2021-09-16,72,0.0131603642226881,"Delta","d9e46cb3","USA","North Dakota",573
"5194",2021-09-17,73,0.00695419666739802,"Delta","d9e46cb3","USA","North Dakota",490
"5195",2021-09-18,74,0.00427491241009708,"Delta","d9e46cb3","USA","North Dakota",488
"5196",2021-09-19,75,0.00160613729235127,"Delta","d9e46cb3","USA","North Dakota",199
"5197",2021-09-20,76,0.00432786551610348,"Delta","d9e46cb3","USA","North Dakota",221
"5198",2021-09-21,77,0.000920829466731685,"Delta","d9e46cb3","USA","North Dakota",625
"5199",2021-09-22,78,-3.92505568447916e-05,"Delta","d9e46cb3","USA","North Dakota",641
"5200",2021-09-23,79,0.00250181534293874,"Delta","d9e46cb3","USA","North Dakota",629
"5201",2021-09-24,80,0.00824495779381954,"Delta","d9e46cb3","USA","North Dakota",641
"5202",2021-09-25,81,0.0147135250351275,"Delta","d9e46cb3","USA","North Dakota",637
"5203",2021-09-26,82,0.0211229926873064,"Delta","d9e46cb3","USA","North Dakota",283
"5204",2021-09-27,83,0.0167020882789768,"Delta","d9e46cb3","USA","North Dakota",218
"5205",2021-09-28,84,0.0206824959277919,"Delta","d9e46cb3","USA","North Dakota",884
"5206",2021-09-29,85,0.0209888217948165,"Delta","d9e46cb3","USA","North Dakota",825
"5207",2021-09-30,86,0.0212316105176266,"Delta","d9e46cb3","USA","North Dakota",759
"5208",2021-10-01,87,0.0179623667414913,"Delta","d9e46cb3","USA","North Dakota",650
"5209",2021-10-02,88,0.0210901562293224,"Delta","d9e46cb3","USA","North Dakota",711
"5210",2021-10-03,89,0.0181229610994426,"Delta","d9e46cb3","USA","North Dakota",266
"5211",2021-10-04,90,0.0185762279201993,"Delta","d9e46cb3","USA","North Dakota",277
"5212",2021-06-29,1,0.00235877250130098,"Delta","e6cf0efb","USA","Iowa",94
"5213",2021-06-30,2,0.00755575566682764,"Delta","e6cf0efb","USA","Iowa",126
"5214",2021-07-01,3,0.0100313933337402,"Delta","e6cf0efb","USA","Iowa",99
"5215",2021-07-02,4,0.0115268960327507,"Delta","e6cf0efb","USA","Iowa",94
"5216",2021-07-03,5,0.0115268960327507,"Delta","e6cf0efb","USA","Iowa",NA
"5217",2021-07-04,6,0.0115268960327507,"Delta","e6cf0efb","USA","Iowa",NA
"5218",2021-07-05,7,0.0115268960327507,"Delta","e6cf0efb","USA","Iowa",NA
"5219",2021-07-06,8,0.0115268960327507,"Delta","e6cf0efb","USA","Iowa",NA
"5220",2021-07-07,9,0.0092071671481742,"Delta","e6cf0efb","USA","Iowa",96
"5221",2021-07-08,10,0.0092071671481742,"Delta","e6cf0efb","USA","Iowa",NA
"5222",2021-07-09,11,0.0092071671481742,"Delta","e6cf0efb","USA","Iowa",NA
"5223",2021-07-10,12,0.0523672393464662,"Delta","e6cf0efb","USA","Iowa",290
"5224",2021-07-11,13,0.0523672393464662,"Delta","e6cf0efb","USA","Iowa",NA
"5225",2021-07-12,14,0.0523672393464662,"Delta","e6cf0efb","USA","Iowa",NA
"5226",2021-07-13,15,0.0658137431993946,"Delta","e6cf0efb","USA","Iowa",277
"5227",2021-07-14,16,0.0715872316381347,"Delta","e6cf0efb","USA","Iowa",330
"5228",2021-07-15,17,0.0468510248739766,"Delta","e6cf0efb","USA","Iowa",43
"5229",2021-07-16,18,0.0468510248739766,"Delta","e6cf0efb","USA","Iowa",NA
"5230",2021-07-17,19,0.0643071221464739,"Delta","e6cf0efb","USA","Iowa",405
"5231",2021-07-18,20,0.0643071221464739,"Delta","e6cf0efb","USA","Iowa",NA
"5232",2021-07-19,21,0.0643071221464739,"Delta","e6cf0efb","USA","Iowa",NA
"5233",2021-07-20,22,0.075571968021707,"Delta","e6cf0efb","USA","Iowa",472
"5234",2021-07-21,23,0.0759320468656699,"Delta","e6cf0efb","USA","Iowa",475
"5235",2021-07-22,24,0.0519092796581052,"Delta","e6cf0efb","USA","Iowa",53
"5236",2021-07-23,25,0.0519092796581052,"Delta","e6cf0efb","USA","Iowa",NA
"5237",2021-07-24,26,0.0640626802599462,"Delta","e6cf0efb","USA","Iowa",574
"5238",2021-07-25,27,0.0640626802599462,"Delta","e6cf0efb","USA","Iowa",NA
"5239",2021-07-26,28,0.0640626802599462,"Delta","e6cf0efb","USA","Iowa",NA
"5240",2021-07-27,29,0.0669381625021381,"Delta","e6cf0efb","USA","Iowa",586
"5241",2021-07-28,30,0.0772664148542932,"Delta","e6cf0efb","USA","Iowa",945
"5242",2021-07-29,31,0.0553177652636364,"Delta","e6cf0efb","USA","Iowa",85
"5243",2021-07-30,32,0.0553177652636364,"Delta","e6cf0efb","USA","Iowa",NA
"5244",2021-07-31,33,0.0654506818653929,"Delta","e6cf0efb","USA","Iowa",881
"5245",2021-08-01,34,0.0654506818653929,"Delta","e6cf0efb","USA","Iowa",NA
"5246",2021-08-02,35,0.0654506818653929,"Delta","e6cf0efb","USA","Iowa",NA
"5247",2021-08-03,36,0.0799294325545968,"Delta","e6cf0efb","USA","Iowa",1313
"5248",2021-08-04,37,0.0809389711201258,"Delta","e6cf0efb","USA","Iowa",1291
"5249",2021-08-05,38,0.0809389711201258,"Delta","e6cf0efb","USA","Iowa",NA
"5250",2021-08-06,39,0.0809389711201258,"Delta","e6cf0efb","USA","Iowa",NA
"5251",2021-08-07,40,0.087369005928651,"Delta","e6cf0efb","USA","Iowa",1596
"5252",2021-08-08,41,0.087369005928651,"Delta","e6cf0efb","USA","Iowa",NA
"5253",2021-08-09,42,0.087369005928651,"Delta","e6cf0efb","USA","Iowa",NA
"5254",2021-08-10,43,0.0802193236419922,"Delta","e6cf0efb","USA","Iowa",1559
"5255",2021-08-11,44,0.0730321728528903,"Delta","e6cf0efb","USA","Iowa",1717
"5256",2021-08-12,45,0.0730321728528903,"Delta","e6cf0efb","USA","Iowa",NA
"5257",2021-08-13,46,0.0730321728528903,"Delta","e6cf0efb","USA","Iowa",NA
"5258",2021-08-14,47,0.0703129195762687,"Delta","e6cf0efb","USA","Iowa",1950
"5259",2021-08-15,48,0.0703129195762687,"Delta","e6cf0efb","USA","Iowa",NA
"5260",2021-08-16,49,0.0703129195762687,"Delta","e6cf0efb","USA","Iowa",NA
"5261",2021-08-17,50,0.0569871460025705,"Delta","e6cf0efb","USA","Iowa",1755
"5262",2021-08-18,51,0.0481063871543501,"Delta","e6cf0efb","USA","Iowa",1992
"5263",2021-08-19,52,0.0481063871543501,"Delta","e6cf0efb","USA","Iowa",NA
"5264",2021-08-20,53,0.0481063871543501,"Delta","e6cf0efb","USA","Iowa",NA
"5265",2021-08-21,54,0.0447920854203637,"Delta","e6cf0efb","USA","Iowa",2197
"5266",2021-08-22,55,0.0447920854203637,"Delta","e6cf0efb","USA","Iowa",NA
"5267",2021-08-23,56,0.0447920854203637,"Delta","e6cf0efb","USA","Iowa",NA
"5268",2021-08-24,57,0.0393412263474066,"Delta","e6cf0efb","USA","Iowa",2355
"5269",2021-08-25,58,0.0341223700416811,"Delta","e6cf0efb","USA","Iowa",2560
"5270",2021-08-26,59,0.0341223700416811,"Delta","e6cf0efb","USA","Iowa",NA
"5271",2021-08-27,60,0.0341223700416811,"Delta","e6cf0efb","USA","Iowa",NA
"5272",2021-08-28,61,0.0327929432258118,"Delta","e6cf0efb","USA","Iowa",2643
"5273",2021-08-29,62,0.0327929432258118,"Delta","e6cf0efb","USA","Iowa",NA
"5274",2021-08-30,63,0.0327929432258118,"Delta","e6cf0efb","USA","Iowa",NA
"5275",2021-08-31,64,0.0208260217610216,"Delta","e6cf0efb","USA","Iowa",2022
"5276",2021-09-01,65,0.0250246057151665,"Delta","e6cf0efb","USA","Iowa",3643
"5277",2021-09-02,66,0.0250246057151665,"Delta","e6cf0efb","USA","Iowa",NA
"5278",2021-09-03,67,0.0250246057151665,"Delta","e6cf0efb","USA","Iowa",NA
"5279",2021-09-04,68,0.0265115500772021,"Delta","e6cf0efb","USA","Iowa",3187
"5280",2021-09-05,69,0.0265115500772021,"Delta","e6cf0efb","USA","Iowa",NA
"5281",2021-09-06,70,0.0265115500772021,"Delta","e6cf0efb","USA","Iowa",NA
"5282",2021-09-07,71,0.0265115500772021,"Delta","e6cf0efb","USA","Iowa",NA
"5283",2021-09-08,72,0.01084284455946,"Delta","e6cf0efb","USA","Iowa",2368
"5284",2021-09-09,73,0.01084284455946,"Delta","e6cf0efb","USA","Iowa",NA
"5285",2021-09-10,74,0.01084284455946,"Delta","e6cf0efb","USA","Iowa",NA
"5286",2021-09-11,75,0.0210938889262912,"Delta","e6cf0efb","USA","Iowa",4016
"5287",2021-09-12,76,0.0210938889262912,"Delta","e6cf0efb","USA","Iowa",NA
"5288",2021-09-13,77,0.0210938889262912,"Delta","e6cf0efb","USA","Iowa",NA
"5289",2021-09-14,78,0.0247515458316769,"Delta","e6cf0efb","USA","Iowa",4026
"5290",2021-09-15,79,0.0213697497743661,"Delta","e6cf0efb","USA","Iowa",3884
"5291",2021-09-16,80,0.0213697497743661,"Delta","e6cf0efb","USA","Iowa",NA
"5292",2021-09-17,81,0.0213697497743661,"Delta","e6cf0efb","USA","Iowa",NA
"5293",2021-09-18,82,0.0309433693943395,"Delta","e6cf0efb","USA","Iowa",5161
"5294",2021-09-19,83,0.0309433693943395,"Delta","e6cf0efb","USA","Iowa",NA
